di_id,year,value
AT,1960,0.001592
AT,1961,0.041727
AT,1962,0.031081
AT,1963,0.052698
AT,1964,0.075515
AT,1965,0.114286
AT,1966,0.122255
AT,1967,0.138751
AT,1968,0.141495
AT,1969,0.112686
AT,1970,0.073349
AT,1971,0.073436
AT,1972,0.086206
AT,1973,0.145888
AT,1974,0.181225
AT,1975,0.211416
AT,1976,0.124162
AT,1977,0.226843
AT,1978,0.268373
AT,1979,0.192874
AT,1980,0.233336
AT,1981,0.334088
AT,1982,0.355689
AT,1983,0.236493
AT,1984,0.281993
AT,1985,0.376892
AT,1986,0.211108
AT,1987,0.172337
AT,1988,0.239605
AT,1989,0.225102
AT,1990,0.106425
AT,1991,0.181118
AT,1992,0.111489
AT,1993,0.113609
AT,1994,0.165075
AT,1995,0.267603
AT,1996,0.229035
AT,1997,0.242969
AT,1998,0.218973
AT,1999,0.238134
AT,2000,0.234436
AT,2001,0.341561
AT,2002,0.255124
AT,2003,0.201613
AT,2004,0.232908
AT,2005,0.521781
AT,2006,0.468866
AT,2007,0.498059
AT,2008,0.428275
AT,2009,0.302039
AT,2010,0.322422
AT,2011,0.267127
AT,2012,0.280216
AT,2013,0.273521
AT,2014,0.284369
AT,2015,0.353749
AT,2016,0.423711
AT,2017,0.300043
BE,1960,0.882765
BE,1961,0.759275
BE,1962,0.53858
BE,1963,0.572557
BE,1964,0.457932
BE,1965,0.598233
BE,1966,0.417041
BE,1967,0.453885
BE,1968,0.421196
BE,1969,0.500474
BE,1970,0.463075
BE,1971,0.502459
BE,1972,0.547617
BE,1973,0.511661
BE,1974,0.502825
BE,1975,0.597233
BE,1976,0.496808
BE,1977,0.466887
BE,1978,0.550389
BE,1979,0.579367
BE,1980,0.496851
BE,1981,0.588955
BE,1982,0.579782
BE,1983,0.587264
BE,1984,0.575151
BE,1985,0.547329
BE,1986,0.475638
BE,1987,0.479192
BE,1988,0.394148
BE,1989,0.45816
BE,1990,0.455844
BE,1991,0.414116
BE,1992,0.39082
BE,1993,0.390552
BE,1994,0.317771
BE,1995,0.382952
BE,1996,0.342486
BE,1997,0.310453
BE,1998,0.352167
BE,1999,0.303446
BE,2000,0.35774
BE,2001,0.368331
BE,2002,0.432461
BE,2003,0.601762
